Brand,Model,Insurance Validity,Fuel Type,Seats,Kms Driven (in kms),RTO,Ownership,Engine Displacement (in cc),Transmission,Year of Manufacture,Mileage (in kmpl),Max Power (in bhp),Torque (in nm),Registration Month,Registration Year,Depreciation Rate (in %),Price (in lacs),City,Wheel Size
Volvo,S60 D4 Momentum BSIV,Not Available,Diesel,5,"59,218",GJ05,Second Owner,1969,Automatic,2017,27.03,190,400,May,2017,60,15.0,Ahmedabad,18
Audi,Q3 S,Not Available,Diesel,5,"1,36,324",GJ01,First Owner,1968,Manual,2015,17.32,138.13,320,Feb,2017,75,12.0,Ahmedabad,16
Mahindra,Bolero Plus AC,Not Available,Diesel,9,"20,932",GJ27,First Owner,2523,Manual,2017,15.96,62.1,195,Sept,2017,60,7.0,Ahmedabad,
Maruti,Swift Dzire VXi AT,Not Available,Petrol,5,"91,769",GJ01,First Owner,1197,Automatic,2012,17.4,85.8,114,Mar,2012,75,3.0,Ahmedabad,14
Hyundai,Elantra 2.0 SX Option,Third Party,Petrol,5,"74,627",GJ01,Second Owner,1999,Manual,2017,14.59,149.92,192.2,Apr,2017,60,8.66,Ahmedabad,16
Hyundai,i20 1.2 Magna Executive,Not Available,Petrol,5,"75,742",GJ01,First Owner,1197,Manual,2017,18.6,81.83,114.7,Jan,2018,60,5.35,Ahmedabad,
Maruti,Ciaz VDi Plus,Not Available,Diesel,5,"1,34,737",MH02,First Owner,1248,Manual,2015,26.21,88.5,200,Jan,2016,75,5.23,Ahmedabad,
Tata,Tigor XZA Plus AMT,Third Party,Petrol,5,"16,816",GJ27,First Owner,1199,Automatic,2021,19.6,84.82,113,Nov,2021,20,6.0,Ahmedabad,15
Ford,Ecosport 1.5 DV5 MT Trend,Not Available,Diesel,5,"95,594",GJ27,Third Owner,1498,Manual,2013,22.7,89.84,204,Jan,2014,75,3.62,Ahmedabad,
Ford,Fiesta 1.4 Duratec EXI,Third Party,Petrol,5,"1,22,238",GJ06,Second Owner,1388,Manual,2007,16.6,,16,Mar,2007,75,1.03,Ahmedabad,14
Mahindra,XUV300 W8 Option AMT,Third Party,Petrol,5,"19,722",GJ27,First Owner,1197,Automatic,2022,16.5,108.62,200,Feb,2022,15,11.5,Ahmedabad,16
Maruti,Baleno 1.2 Delta,Not Available,Petrol,5,"1,00,853",GJ27,First Owner,1197,Manual,2018,21.4,83.1,115,Mar,2018,50,5.0,Ahmedabad,
MG,Hector Sharp Diesel MT BSIV,Zero Dep,Diesel,5,"74,845",GJ01,First Owner,1956,Manual,2019,17.41,167.68,350,Jan,2020,40,14.75,Ahmedabad,R17
Honda,City i DTEC VX,Not Available,Diesel,5,"28,451",GJ01,First Owner,1498,Manual,2015,25.1,98.6,200,Apr,2015,75,7.0,Ahmedabad,15
Maruti,Baleno Delta,Not Available,Petrol,5,"30,324",GJ01,First Owner,1197,Manual,2019,21.01,81.80,113,Apr,2019,40,6.0,Ahmedabad,
Maruti,Vitara Brezza ZDi Plus,Third Party,Diesel,5,"75,433",MH04,Second Owner,1248,Manual,2016,24.3,88.5,200,Jan,2017,70,7.68,Ahmedabad,16
Maruti,A-Star Vxi,Comprehensive,Petrol,5,"98,826",GJ01,Third Owner,998,Manual,2010,19,66.1,90,Dec,2010,75,1.39,Ahmedabad,13
Maruti,SX4 S Cross DDiS 200 Zeta,Third Party,Diesel,5,"1,60,859",GJ16,Second Owner,1248,Manual,2017,23.65,88.5,200,Apr,2017,60,5.25,Ahmedabad,16
Hyundai,Venue SX iMT,Not Available,Petrol,5,"20,465",GJ27,First Owner,998,Manual,2021,18,118.35,171.6,Jun,2021,20,9.0,Ahmedabad,
Maruti,Baleno Delta CVT,Zero Dep,Petrol,5,"39,000",GJ06,Second Owner,1197,Automatic,2019,19.56,81.80,113,Aug,2019,40,6.9,Ahmedabad,
Tata,Harrier XZ BSIV,Zero Dep,Diesel,5,"51,000",GJ06,First Owner,1956,Manual,2019,17,138.1,350,Jun,2019,40,15.5,Ahmedabad,17
Honda,Brio S Option MT,Not Available,Petrol,5,"65,865",GJ27,First Owner,1198,Manual,2012,18.4,86.8,109,Mar,2012,75,2.39,Ahmedabad,14
Nissan,Micra Active XV,Not Available,Petrol,5,"59,445",GJ27,First Owner,1198,Manual,2014,19.69,67.04,104,Sept,2014,75,3.2,Ahmedabad,
Nissan,Micra Diesel XV Premium,Third Party,Diesel,5,"46,744",GJ01,Second Owner,1461,Manual,2012,23.08,63.1,160,Mar,2012,75,2.44,Ahmedabad,15
Maruti,Wagon R VXI,Zero Dep,Petrol,5,"1,772",GJ35,First Owner,998,Manual,2022,21.79,67.05,90,Sept,2022,15,5.0,Ahmedabad,
Maruti,Wagon R VXI BS IV,Third Party,Petrol,5,"59,467",GJ11,First Owner,998,Manual,2018,20.51,67.04,90,Apr,2018,50,4.0,Ahmedabad,
Toyota,Etios Liva G,Not Available,Petrol,5,"11,017",GJ01,First Owner,1197,Manual,2012,18.3,,,Dec,2012,75,3.0,Ahmedabad,14
Hyundai,Xcent 1.2 Kappa S,Not Available,Petrol,5,"33,192",GJ01,First Owner,1197,Manual,2016,19.1,82,114,Feb,2017,70,5.0,Ahmedabad,
Honda,Jazz 1.2 V AT i VTEC,Third Party,Petrol,5,"31,238",GJ01,First Owner,1199,Automatic,2017,19,88.7,110,Sept,2017,60,7.0,Ahmedabad,15
Maruti,Alto LXi BSIII,Comprehensive,Petrol,5,"1,33,653",GJ01,First Owner,796,Manual,2009,19.7,46.3,62,Oct,2009,75,0.9,Ahmedabad,12
Hyundai,i20 Sportz 1.2,Third Party,Petrol,5,"21,413",GJ27,First Owner,1197,Manual,2016,18.6,81.83,114.7,May,2016,70,5.5,Ahmedabad,
Hyundai,i20 Asta 1.4 CRDi,Not Available,Diesel,5,"1,66,118",GJ01,Second Owner,1396,Manual,2014,22.54,88.73,219.7,Oct,2014,75,3.84,Ahmedabad,16
Ford,Figo Diesel ZXI,Comprehensive,Diesel,5,"1,13,381",MH03,Second Owner,1399,Manual,2012,20,68,160,Sept,2012,75,1.97,Ahmedabad,14
Maruti,Wagon R LXI BS IV,Comprehensive,Petrol,5,"1,44,968",GJ01,Second Owner,998,Manual,2011,18.9,67.1,90,Feb,2012,75,1.39,Ahmedabad,13
Maruti,Wagon R LXI BS IV,Third Party,Petrol,5,"60,262",GJ27,Second Owner,998,Manual,2012,18.9,67.1,90,Aug,2012,75,2.2,Ahmedabad,13
Honda,Brio V AT,Third Party,Petrol,5,"56,341",GJ01,First Owner,1198,Automatic,2013,18.4,86.8,109,Apr,2013,75,3.23,Ahmedabad,14
Ford,Figo 1.2P Titanium MT,Third Party,Petrol,5,"30,837",GJ01,First Owner,1196,Manual,2019,18.16,86.8,112,Apr,2019,40,5.03,Ahmedabad,14
Mahindra,Thar CRDe,Zero Dep,Diesel,6,"77,096",GJ27,Second Owner,2498,Manual,2016,16.55,105,247,Oct,2017,70,7.0,Ahmedabad,
Maruti,Alto K10 VXI,Not Available,Petrol,5,"23,022",GJ27,First Owner,998,Manual,2017,23.95,67.05,90,Oct,2017,60,3.0,Ahmedabad,
Mahindra,Scorpio VLX 2WD AIRBAG BSIII,Not Available,Diesel,8,"1,36,428",GJ09,Second Owner,2179,Manual,2013,12.05,120,290,Mar,2013,75,5.0,Ahmedabad,16
Honda,Amaze S i-VTEC,Not Available,Petrol,5,"34,721",GJ01,First Owner,1198,Manual,2017,17.8,86.7,109,Mar,2017,60,5.5,Ahmedabad,
Maruti,Baleno 1.2 Zeta,Third Party,Petrol,5,"57,175",GJ01,First Owner,1197,Manual,2017,21.4,83.1,115,Apr,2017,60,6.3,Ahmedabad,16
Maruti,Wagon R LXI BS IV,Third Party,Petrol,5,"72,445",GJ18,First Owner,998,Manual,2011,18.9,67.1,90,Apr,2012,75,1.95,Ahmedabad,13
Maruti,Wagon R LXI Minor,Not Available,Petrol,5,"1,08,480",GJ01,First Owner,1061,Manual,2007,18.9,67,84,Jan,2008,75,1.0,Ahmedabad,13
Maruti,Swift Dzire LDI,Third Party,Diesel,5,"1,09,189",DL13,First Owner,1248,Manual,2013,23.4,74,190,Feb,2013,75,2.5,Ahmedabad,14
Hyundai,Alcazar Platinum 7-Seater Diesel,Third Party,Diesel,7,"37,931",GJ27,First Owner,1493,Manual,2022,20.4,113.42,250,Mar,2022,15,19.0,Ahmedabad,18
Hyundai,i20 Sportz 1.2,Not Available,Petrol,5,"1,14,214",MH02,Second Owner,1197,Manual,2013,18.5,82.85,113.7,Mar,2013,75,3.2,Ahmedabad,14
Datsun,GO T Option Petrol,Third Party insurance,Petrol,5,"30,000",GJ05,First Owner,1198,Manual,2014,19.83,67,104,Dec,2014,75,1.65,Ahmedabad,14
Datsun,RediGO AMT 1.0 T Option,Not Available,Petrol,5,"8,854",GJ01,First Owner,999,Automatic,2019,22.5,67,91,Jul,2019,40,3.5,Ahmedabad,
Maruti,Baleno 1.3 Zeta,Third Party,Diesel,5,"1,14,131",GJ01,First Owner,1248,Manual,2017,27.39,74,190,Aug,2017,60,5.0,Ahmedabad,16
Hyundai,Grand i10 1.2 Kappa Magna BSIV,Not Available,Petrol,5,"78,287",GJ27,First Owner,1197,Manual,2019,18.9,81.86,113.75,Oct,2019,40,5.0,Ahmedabad,
Tata,Altroz XT,Third Party,Petrol,5,"7,022",GJ27,First Owner,1199,Manual,2022,19.33,86.83,113,Sept,2022,15,8.0,Ahmedabad,
Hyundai,Xcent 1.2 Kappa Base,Third Party,Petrol,5,"77,253",GJ01,First Owner,1197,Manual,2014,19.1,82,114,Oct,2014,75,3.25,Ahmedabad,
Maruti,Baleno 1.2 Delta,Not Available,Petrol,5,"41,547",GJ27,First Owner,1197,Manual,2017,21.4,83.1,115,Mar,2017,60,6.5,Ahmedabad,
Maruti,Baleno 1.3 Zeta,Third Party,Diesel,5,"83,276",GJ07,First Owner,1248,Manual,2017,27.39,74,190,Nov,2017,60,5.78,Ahmedabad,16
Mercedes-Benz,C-Class 200 K AT,Not Available,Petrol,5,"79,427",GJ01,Second Owner,1796,Automatic,2005,11.7,,24,Nov,2005,75,2.0,Ahmedabad,16
Hyundai,Grand i10 Magna,Third Party insurance,Petrol,5,"48,834",GJ27,First Owner,1197,Manual,2017,18.9,82,114,Aug,2017,60,5.15,Ahmedabad,
Volkswagen,Polo 1.0 TSI Highline Plus,Zero Dep,Petrol,5,"39,281",GJ09,First Owner,999,Manual,2020,18.24,108.62,175,Oct,2020,30,7.5,Ahmedabad,R16
Honda,City i VTEC SV,Zero Dep,Petrol,5,"75,185",GJ27,First Owner,1497,Manual,2017,17.8,117.3,145,Apr,2017,60,8.0,Ahmedabad,
Maruti,S-Presso VXi Plus,Comprehensive,Petrol,5,"12,672",GJ01,First Owner,998,Manual,2020,24.76,65.71,89,Jun,2020,30,4.25,Ahmedabad,
Hyundai,Getz 1.1 GVS,Not Available,Petrol,5,"64,642",GJ01,Second Owner,1086,Manual,2008,15,6,10,Oct,2008,75,1.43,Ahmedabad,13
Mahindra,XUV700 AX7 Diesel,Zero Dep,Diesel,7,"2,347",GJ01,First Owner,2198,Manual,2022,,182.38,420,Jan,2023,15,20.0,Ahmedabad,18
Ford,Ecosport 1.5 Ti VCT MT Ambiente,Comprehensive,Petrol,5,"1,25,662",GJ06,First Owner,1499,Manual,2015,15.8,110,140,May,2015,75,3.75,Ahmedabad,
Hyundai,i10 Era,Third Party,Petrol,5,"77,500",GJ01,Third Owner,1086,Manual,2011,19.81,68.05,99.04,Sept,2011,75,2.0,Ahmedabad,
Honda,City 1.5 E MT,Third Party,Petrol,5,"85,682",GJ01,Second Owner,1497,Manual,2009,17,"118PS at 6,600 ",146Nm at 4800 r,Apr,2009,75,1.95,Ahmedabad,15
Hyundai,Elantra SX,Third Party,Petrol,5,"59,799",GJ01,Second Owner,1797,Manual,2014,16.3,147.5,177.5,Nov,2014,75,5.0,Ahmedabad,16
Chevrolet,Spark 1.0 LT,Not Available,Petrol,5,"77,633",GJ01,Second Owner,995,Manual,2011,18,62,90.3,May,2011,75,1.5,Ahmedabad,13
Maruti,Alto LXi,Third Party,Petrol,5,"87,314",GJ02,Second Owner,796,Manual,2010,19.7,46.3,62,Jun,2010,75,1.07,Ahmedabad,12
Renault,Pulse RxL,Not Available,Diesel,5,"71,207",GJ01,First Owner,1461,Manual,2014,23.08,63.12,160,Jan,2015,75,4.0,Ahmedabad,14
Volkswagen,Polo Diesel Comfortline 1.2L,Not Available,Diesel,5,"1,15,973",GJ01,First Owner,1199,Manual,2012,22.07,73.9,180,May,2012,75,3.0,Ahmedabad,15
Audi,A6 2.0 TDI Premium Plus,Third Party,Diesel,5,"1,07,785",GJ38,Third Owner,1968,Automatic,2012,17.68,174.33,380,Jun,2012,75,10.5,Ahmedabad,17
BMW,3 Series 320d Prestige,Not Available,Diesel,5,"43,205",GJ01,First Owner,1995,Automatic,2014,18.88,184,380,Oct,2014,75,12.0,Ahmedabad,16
Hyundai,i10 Era,Third Party,Petrol,5,"49,302",GJ01,First Owner,1086,Manual,2012,19.81,68.05,99.04,May,2012,75,2.0,Ahmedabad,
Audi,Q3 35 TDI Quattro Premium Plus,Not Available,Diesel,5,"31,685",GJ01,First Owner,1968,Automatic,2018,15.17,181,380,Mar,2019,50,27.0,Ahmedabad,18
Hyundai,Verna 1.6 SX,Not Available,Diesel,5,"99,930",GJ01,First Owner,1582,Manual,2012,22.32,126.32,259.8,Oct,2012,75,3.5,Ahmedabad,16
Maruti,Ciaz 1.4 AT Delta,Third Party,Petrol,5,"82,900",GJ27,First Owner,1373,Automatic,2018,19.12,91.1,130,Aug,2018,50,8.0,Ahmedabad,
Mahindra,XUV500 W8 2WD,Comprehensive,Diesel,7,"1,09,668",GJ01,First Owner,2179,Manual,2012,15.1,140,330,Jun,2012,75,5.0,Ahmedabad,17
Hyundai,Grand i10 CRDi Sportz Celebration Edition,Not Available,Diesel,5,"1,21,279",GJ36,First Owner,1120,Manual,2016,24,70,160,Nov,2016,70,4.2,Ahmedabad,
Jeep,Compass 2.0 Longitude Option BSIV,Not Available,Diesel,5,"63,951",GJ27,Second Owner,1956,Manual,2017,17.1,170,350,Nov,2017,60,10.1,Ahmedabad,17
Maruti,Eeco 5 Seater AC 2020-2022,Zero Dep,Petrol,5,"53,363",GJ27,First Owner,1196,Manual,2020,16.11,72.41,98,Mar,2020,30,4.7,Ahmedabad,
Honda,Brio S MT,Third Party,Petrol,5,"68,417",GJ01,First Owner,1198,Manual,2012,19.4,86.8,109,Mar,2012,75,2.5,Ahmedabad,
Maruti,Baleno 1.2 CVT Alpha,Comprehensive,Petrol,5,"16,000",GJ01,First Owner,1197,Automatic,2017,21.4,83.1,115,Dec,2017,60,7.75,Ahmedabad,16
MG,Hector Sharp DCT,Zero Dep,Petrol,5,"33,000",GJ01,First Owner,1451,Automatic,2021,13.96,141,250,Apr,2021,20,16.9,Ahmedabad,R17
Toyota,Innova 2.5 VX (Diesel) 8 Seater,Not Available,Diesel,8,"1,28,746",GJ01,First Owner,2494,Manual,2012,12.99,100,200,May,2012,75,7.5,Ahmedabad,15
Hyundai,i20 1.4 CRDi Sportz,Third Party,Diesel,5,"1,28,090",GJ14,First Owner,1396,Manual,2011,23,90PS at 4000,22.4 kgm at 1750-2750r,Aug,2011,75,3.0,Ahmedabad,14
Hyundai,Verna 1.6 SX,Third Party,Diesel,5,"2,03,413",GJ18,Second Owner,1582,Manual,2012,22.32,126.32,259.8,May,2012,75,2.8,Ahmedabad,16
Maruti,Ertiga ZXI AT,Third Party,Petrol,7,"32,473",GJ01,First Owner,1462,Automatic,2019,17.99,103.26,138,Feb,2020,40,11.0,Ahmedabad,R15
Honda,City i DTEC V,Not Available,Diesel,5,"1,09,839",GJ01,First Owner,1498,Manual,2015,26,98.6,200,Feb,2015,75,5.5,Ahmedabad,15
Maruti,Zen Estilo LXI BS IV,Third Party,Petrol,5,"74,985",GJ06,Second Owner,998,Manual,2012,19,67.1,90,Mar,2012,75,1.4,Ahmedabad,13
Honda,City i DTEC VX,Not Available,Diesel,5,"1,75,528",GJ27,First Owner,1498,Manual,2015,25.1,98.6,200,Jan,2015,75,5.5,Ahmedabad,15
Hyundai,Grand i10 Magna,Not Available,Petrol,5,"33,989",GJ03,First Owner,1197,Manual,2017,18.9,82,114,Jul,2017,60,4.6,Ahmedabad,
Mercedes-Benz,C-Class C 220 CDI Grand Edition,Not Available,Diesel,5,"81,605",GJ01,First Owner,2143,Automatic,2014,11.78,167.62,400,Oct,2014,75,11.0,Ahmedabad,16
Hyundai,i10 Sportz,Not Available,Petrol,5,"1,17,268",GJ01,Second Owner,1197,Manual,2009,20.36,78.9,111.8,Oct,2009,75,2.0,Ahmedabad,13
Maruti,Swift VDI,Not Available,Diesel,5,"1,07,527",GJ01,Third Owner,1248,Manual,2012,22.9,74,190,May,2013,75,2.6,Ahmedabad,14
Datsun,GO T BSIV,Not Available,Petrol,5,"75,826",GJ01,First Owner,1198,Manual,2014,20.63,67,104,Jan,2015,75,2.2,Ahmedabad,
Maruti,Wagon R LXI Minor,Comprehensive,Petrol,5,"1,29,382",GJ01,First Owner,1061,Manual,2009,18.9,67,84,Nov,2009,75,1.2,Ahmedabad,13
Honda,City 1.5 E MT,Not Available,Petrol,5,"76,436",GJ01,Second Owner,1497,Manual,2010,17,"118PS at 6,600 ",146Nm at 4800 r,May,2010,75,2.5,Ahmedabad,15
Maruti,Vitara Brezza VDi,Zero Dep,Diesel,5,"1,22,645",GJ27,First Owner,1248,Manual,2017,24.3,88.5,200,May,2017,60,6.0,Ahmedabad,
Ford,Aspire 1.2 Ti-VCT Trend,Comprehensive,Petrol,5,"53,548",GJ01,First Owner,1196,Manual,2015,18.16,86.8,112,Nov,2015,75,3.8,Ahmedabad,
Maruti,Swift 1.3 VXi,Third Party,Petrol,5,"31,556",GJ08,Fifth Owner,1298,Manual,2007,16.1,8,11,Nov,2007,75,9.0,Ahmedabad,14
Maruti,Wagon R LXI Minor,Not Available,Petrol,5,"1,23,473",DL5C,Second Owner,1061,Manual,2007,18.9,67,84,Sept,2007,75,1.0,Ahmedabad,13
Fiat,Linea T Jet,Third Party,Petrol,5,"48,392",GJ01,Second Owner,1368,Manual,2011,14.6,112,207,Oct,2012,75,1.5,Ahmedabad,16
Maruti,Swift Dzire VDi,Comprehensive,Diesel,5,"92,348",GJ01,First Owner,1248,Manual,2009,19.3,73.9,190,Oct,2009,75,2.3,Ahmedabad,14
Ford,Aspire 1.2 Ti-VCT Titanium,Not Available,Petrol,5,"53,373",GJ38,First Owner,1196,Manual,2017,18.16,86.8,112,Apr,2018,60,3.5,Ahmedabad,14
Hyundai,Xcent 1.2 Kappa S,Not Available,Petrol,5,"76,194",GJ03,First Owner,1197,Manual,2016,19.1,82,114,Jul,2016,70,5.0,Ahmedabad,
Hyundai,Santro Xing GLS,Third Party,Petrol,5,"78,074",GJ01,Third Owner,1086,Manual,2010,17.92,62.1,96.1,Jul,2010,75,1.5,Ahmedabad,13
Hyundai,Santro Xing GL,Not Available,Petrol,5,"1,46,347",GJ03,Third Owner,1086,Manual,2007,,62,96.1,Sept,2007,75,0.9,Ahmedabad,13
Honda,Amaze E Petrol BSIV,Zero Dep,Petrol,5,"29,461",GJ01,First Owner,1199,Manual,2019,19.5,88.76,110,Jan,2020,40,5.5,Ahmedabad,
Hyundai,Santro Xing GLS AT,Third Party,Petrol,5,"77,846",DL1C,Third Owner,1086,Automatic,2008,17.8,,9,Jul,2008,75,1.2,Ahmedabad,13
Audi,Q3 30 TDI,Third Party,Diesel,5,"66,259",GJ01,First Owner,1968,Manual,2015,17.32,138.13,320,Jan,2016,75,9.0,Ahmedabad,16
Hyundai,i10 Era,Not Available,Petrol,5,"1,02,237",GJ01,First Owner,1086,Manual,2013,19.81,68.05,99.04,Aug,2013,75,2.5,Ahmedabad,
Honda,City i VTEC VX,Not Available,Petrol,5,"16,563",GJ01,First Owner,1497,Manual,2017,17.8,117.3,145,Jul,2017,60,8.0,Ahmedabad,15
Hyundai,Grand i10 Sportz,Third Party,Petrol,5,"21,515",GJ01,Second Owner,1197,Manual,2014,18.9,82,114,Apr,2014,75,3.4,Ahmedabad,
Honda,City i DTec SV,Not Available,Diesel,5,"1,51,181",GJ01,First Owner,1498,Manual,2016,26,98.6,200,Dec,2016,70,5.0,Ahmedabad,
Maruti,Swift ZXI BSIII,Not Available,Petrol,5,"51,115",GJ03,Second Owner,1298,Manual,2006,16.1,8,11,Feb,2006,75,1.2,Ahmedabad,14
Maruti,Ciaz 1.4 AT Alpha,Third Party,Petrol,5,"56,823",GJ01,First Owner,1373,Automatic,2017,19.12,91.1,130,Oct,2017,60,6.5,Ahmedabad,16
Maruti,Alto 800 LXI,Third Party,Petrol,5,"14,566",GJ01,First Owner,796,Manual,2021,22.05,47.33,69,Jun,2021,20,3.1,Ahmedabad,
Hyundai,Santro Xing GL Plus,Zero Dep,Petrol,5,"37,450",GJ01,First Owner,1086,Manual,2014,17.92,62.1,96.1,Dec,2014,75,3.0,Ahmedabad,13
Nissan,Terrano XV Premium 110 PS,Zero Dep,Diesel,5,"1,67,263",GJ01,First Owner,1461,Manual,2013,19.01,108.5,248,Dec,2013,75,3.0,Ahmedabad,16
Mercedes-Benz,B Class B180 CDI,Third Party,Diesel,5,"68,815",GJ01,Third Owner,2143,Automatic,2014,14.8,120.7,200,Jul,2015,75,8.0,Ahmedabad,16
Hyundai,i10 Magna 1.1L,Not Available,Petrol,5,"46,977",GJ27,First Owner,1086,Manual,2014,19.81,68.05,99.04,Aug,2014,75,3.0,Ahmedabad,
Maruti,Wagon R LXI Minor Duo LPG,Not Available,LPG,5,"1,41,994",GJ01,First Owner,1061,Manual,2007,,67,84,Mar,2007,75,0.8,Ahmedabad,14
Hyundai,Santro Xing GL,Not Available,Petrol,5,"1,13,145",GJ01,Second Owner,1086,Manual,2009,,62,96.1,Aug,2009,75,1.0,Ahmedabad,13
Honda,Jazz 1.2 VX i VTEC,Comprehensive,Petrol,5,"84,067",RJ14,Second Owner,1199,Manual,2016,18.7,88.7,110,Mar,2016,70,4.5,Ahmedabad,15
Maruti,Alto K10 VXI Optional,Not Available,Petrol,5,"59,028",GJ14,Second Owner,998,Manual,2019,23.95,67.05,90,Apr,2019,40,3.3,Ahmedabad,
Hyundai,Grand i10 1.2 Kappa Sportz BSIV,Third Party,Petrol,5,"11,818",GJ01,First Owner,1197,Manual,2019,18.9,81.86,113.75,Jul,2019,40,5.5,Ahmedabad,
Renault,Scala Diesel RxL,Not Available,Diesel,5,"81,516",GJ16,First Owner,1461,Manual,2013,21.64,84.8,200,Jun,2013,75,2.0,Ahmedabad,15
Mercedes-Benz,C-Class C 200 CGI Avantgarde,Third Party,Petrol,5,"1,39,585",GJ05,Second Owner,1796,Automatic,2011,11.74,186,285,Jan,2012,75,6.0,Ahmedabad,17
Renault,KWID RXT,Not Available,Petrol,5,"50,296",GJ27,Second Owner,799,Manual,2016,25.17,53.3,72,Apr,2016,70,2.5,Ahmedabad,
Mahindra,XUV500 W10 2WD,Not Available,Diesel,7,"1,12,358",GJ01,First Owner,2179,Manual,2016,16,140,330,May,2016,70,6.8,Ahmedabad,17
Maruti,S-Presso VXI 2019-2022,Third Party,Petrol,5,"43,062",GJ18,First Owner,998,Manual,2020,21.7,65.71,89,Jul,2020,30,4.5,Ahmedabad,
Renault,KWID RXL,Not Available,Petrol,5,"23,176",MP09,First Owner,799,Manual,2019,25.17,53.3,72,Mar,2019,40,2.9,Ahmedabad,
Toyota,Yaris V CVT BSIV,Not Available,Petrol,5,"37,987",GJ27,First Owner,1496,Automatic,2018,17.8,105.5,140,Apr,2019,50,6.0,Ahmedabad,15
Kia,Seltos HTK G,Third Party,Petrol,5,"1,24,960",GJ24,First Owner,1497,Manual,2020,16.8,113.43,144,Jul,2020,30,9.0,Ahmedabad,
Maruti,Swift VDI,Third Party,Diesel,5,"92,326",GJ01,First Owner,1248,Manual,2013,22.9,74,190,Oct,2013,75,4.25,Ahmedabad,14
Volkswagen,Vento Diesel Highline,Not Available,Diesel,5,"88,721",GJ01,Second Owner,1598,Manual,2011,20.54,103.6,250,Mar,2011,75,2.3,Ahmedabad,15
Honda,City i DTEC V,Not Available,Diesel,5,"83,020",GJ01,First Owner,1498,Manual,2014,26,98.6,200,Dec,2014,75,5.0,Ahmedabad,15
Skoda,Slavia 1.0 TSI Ambition,Third Party,Petrol,5,"8,671",GJ18,First Owner,999,Manual,2022,19.47,113.98,178,Jan,2023,15,12.0,Ahmedabad,16
Hyundai,i20 1.2 Magna Executive,Third Party,Petrol,5,"94,723",GJ09,First Owner,1197,Manual,2018,18.6,81.83,114.7,Nov,2018,50,6.5,Ahmedabad,
Hyundai,Santro Xing GL,Third Party insurance,Petrol,5,"70,000",GJ01,First Owner,1086,Manual,2011,,62,96.1,Aug,2011,75,2.4,Ahmedabad,13
Maruti,Vitara Brezza ZDi Plus,Third Party,Diesel,5,"1,21,254",GJ01,First Owner,1248,Manual,2017,24.3,88.5,200,Mar,2017,60,7.5,Ahmedabad,16
Honda,Jazz Select Edition,Comprehensive,Petrol,,"1,37,947",GJ01,First Owner,1198,Manual,2012,16.7,,,Nov,2012,75,2.5,Ahmedabad,
Honda,City i VTEC CVT VX,Third Party,Petrol,5,"68,366",GJ01,First Owner,1497,Automatic,2016,18,117.3,145,Jan,2017,70,7.0,Ahmedabad,15
Mercedes-Benz,E-Class E250 CDI Avantgarde,Comprehensive,Diesel,5,"1,14,428",GJ27,Second Owner,2143,Automatic,2011,14.21,203,500,Apr,2012,75,9.0,Ahmedabad,17
Toyota,Fortuner 4X4 Diesel AT,Comprehensive,Diesel,7,"33,906",GJ18,First Owner,2755,Automatic,2021,,201.15,500,Feb,2021,20,41.0,Ahmedabad,18
Hyundai,i10 Magna 1.1L,Third Party,Petrol,5,"1,28,453",GJ03,First Owner,1086,Manual,2011,19.81,68.05,99.04,Mar,2011,75,1.8,Ahmedabad,
Kia,Sonet HTX DCT,Third Party,Petrol,5,"10,076",GJ01,First Owner,998,Automatic,2022,18.2,118.36,172,Aug,2022,15,12.5,Ahmedabad,16
Toyota,Innova Crysta 2.4 VX MT BSIV,Not Available,Diesel,7,"1,41,824",GJ27,First Owner,2393,Manual,2017,13.68,147.8,343,Jan,2018,60,15.0,Ahmedabad,16
Hyundai,Accent Executive,Not Available,Petrol,5,"85,885",GJ01,First Owner,1495,Manual,2011,16.36,93.7,124.6,Nov,2011,75,2.8,Ahmedabad,13
Maruti,Baleno Zeta,Third Party,Petrol,5,"18,046",GJ01,First Owner,1197,Manual,2020,21.01,81.80,113,May,2021,30,7.5,Ahmedabad,R16
Hyundai,i20 Sportz 1.4 CRDi,Third Party,Diesel,5,"61,661",GJ01,Second Owner,1396,Manual,2013,21.9,88.76,219.6,Feb,2014,75,4.0,Ahmedabad,14
Jaguar,XF 2.0 Diesel Portfolio,Third Party,Diesel,5,"67,485",GJ38,Second Owner,1999,Automatic,2017,19.33,177,430,Jan,2018,60,30.0,Ahmedabad,20
Hyundai,EON Era Plus,Third Party,Petrol,5,"49,780",GJ27,First Owner,814,Manual,2013,21.1,55.2,74.5,Feb,2013,75,1.9,Ahmedabad,
Maruti,Alto K10 VXI AMT,Comprehensive,Petrol,5,"26,070",GJ01,First Owner,998,Automatic,2015,23.95,67.05,90,Jan,2016,75,3.5,Ahmedabad,
Ford,Ecosport 1.5 Diesel Titanium Plus BSIV,Third Party,Diesel,5,"46,279",GJ06,First Owner,1498,Manual,2018,23,98.96,205,Oct,2018,50,7.0,Ahmedabad,16
Honda,City V MT,Not Available,Petrol,5,"73,742",GJ01,First Owner,1497,Manual,2013,16.8,116.3,146,Jul,2013,75,5.0,Ahmedabad,15
