Brand,Model,Insurance Validity,Fuel Type,Seats,Kms Driven (in kms),RTO,Ownership,Engine Displacement (in cc),Transmission,Year of Manufacture,Max Power (in bhp),Torque (in nm),Wheel Size,Registration Month,Registration Year,Depreciation Rate (in %),Price (in lacs),City,Mileage (in kmpl)
Honda,WR-V VX,Third Party,Petrol,5,"26,769",TS03,First Owner,1199,Manual,2021,88.50,110,16,Jun,2021,20,9.23,Bangalore,16.5
Nissan,Micra Active XL Option,Third Party,Petrol,5,"45,469",TS07,Second Owner,1198,Manual,2018,67.04,104,,Jun,2018,50,4.93,Bangalore,18.97
Honda,Brio S MT,Third Party,Petrol,5,"59,599",TS09,First Owner,1198,Manual,2015,86.8,109,,Jun,2015,75,3.7,Bangalore,19.4
Toyota,Yaris V CVT,Third Party,Petrol,5,"38,680",TS08,First Owner,1496,Automatic,2020,105.5,140,15,Jun,2020,30,10.81,Bangalore,17.8
Honda,WR-V i-VTEC VX,Third Party,Petrol,5,"26,955",TS36,Second Owner,1199,Manual,2018,88.7,110,16,Jun,2018,50,7.76,Bangalore,17.5
Nissan,Micra Active XV S,Third Party insurance,Petrol,5,"61,368",TS08,First Owner,1198,Manual,2014,67.04,104,,Jun,2014,75,3.59,Bangalore,19.49
Kia,Seltos GTX Plus DCT,Not Available,Petrol,5,"51,213",TS08,First Owner,1353,Automatic,2020,138.08,242,17,Jul,2020,30,18.0,Bangalore,16.5
Honda,Brio S MT,Third Party,Petrol,5,"73,750",AP28,Second Owner,1198,Manual,2012,86.8,109,,Jun,2012,75,3.54,Bangalore,19.4
Honda,Brio V MT,Comprehensive,Petrol,5,"60,507",AP29,Second Owner,1198,Manual,2012,86.8,109,14,Jun,2012,75,3.65,Bangalore,19.4
Honda,Brio S MT,Third Party,Petrol,5,"73,873",AP11,First Owner,1198,Manual,2013,86.8,109,,Jun,2013,75,3.61,Bangalore,19.4
Toyota,Yaris G CVT BSIV,Third Party,Petrol,5,"18,702",TS07,Second Owner,1496,Automatic,2018,105.5,140,,Jun,2018,50,8.95,Bangalore,17.8
Honda,Brio S MT,Third Party,Petrol,5,"55,846",TS07,First Owner,1198,Manual,2015,86.8,109,,Jun,2015,75,3.97,Bangalore,19.4
Toyota,Yaris J BSIV,Third Party,Petrol,5,"37,489",TS09,Second Owner,1496,Manual,2018,105.5,140,,Jun,2018,50,7.4,Bangalore,17.1
Honda,WR-V i-VTEC VX,Third Party,Petrol,5,"30,755",TS08,First Owner,1199,Manual,2018,88.7,110,16,Jun,2018,50,8.08,Bangalore,17.5
Nissan,Micra Active XV S,Third Party,Petrol,5,"82,451",TS07,Second Owner,1198,Manual,2017,67.04,104,,Jun,2017,60,4.04,Bangalore,19.49
Honda,Brio S MT,Third Party,Petrol,5,"96,899",TS08,First Owner,1198,Manual,2014,86.8,109,,Jun,2014,75,3.65,Bangalore,19.4
Skoda,Fabia 1.2L Diesel Classic,Third Party insurance,Diesel,5,"82,000",AP29,Second Owner,1199,Manual,2010,75 bhp at 4200 ,180 Nm at 2000r,14,May,2010,75,1.85,Bangalore,19.5
Mahindra,Bolero ZLX,Third Party insurance,Diesel,7,"63,000",TS12,First Owner,2523,Manual,2019,62.1,195,,Feb,2020,40,8.4,Bangalore,15.96
Hyundai,i10 Asta 1.2 AT with Sunroof,Third Party insurance,Petrol,5,"76,633",AP31,First Owner,1197,Automatic,2009,,11,13,Jul,2009,75,3.25,Bangalore,19.2
Renault,KWID RXT,Third Party,Petrol,5,"16,834",TS35,Second Owner,799,Manual,2021,53.26,72,,Jun,2021,20,4.72,Bangalore,22.3
Hyundai,Creta 1.6 CRDi AT SX Plus,Third Party insurance,Diesel,5,"88,203",TS16,First Owner,1582,Automatic,2016,126.2,259.9,17,Aug,2016,70,9.95,Bangalore,17.01
Nissan,Magnite XE,Comprehensive,Petrol,5,"15,723",TS09,First Owner,999,Manual,2022,71.02,96,,Oct,2022,15,6.55,Bangalore,18.75
Kia,Seltos HTK Plus AT D,Comprehensive,Diesel,5,"50,659",TS10,First Owner,1493,Automatic,2021,113.42,250,R16,Mar,2021,20,16.0,Bangalore,17.8
Hyundai,Creta 1.6 CRDi SX Plus,Third Party insurance,Diesel,5,"90,000",TS07,First Owner,1582,Manual,2016,126.2,259.9,16,Dec,2016,70,10.45,Bangalore,19.67
Maruti,Swift Dzire ZDI,Third Party insurance,Diesel,5,"86,150",TS08,First Owner,1248,Manual,2014,74,190,15,Feb,2014,75,5.75,Bangalore,23.4
Ford,Ecosport 1.5 TDCi Titanium BSIV,Comprehensive,Diesel,5,"68,000",TS08,First Owner,1498,Manual,2020,98.59,205,16,Sept,2020,30,10.65,Bangalore,22.77
Maruti,Ertiga SHVS VDI,Third Party insurance,Diesel,7,"65,000",TS07,First Owner,1248,Manual,2018,88.5,200,,Sept,2018,50,9.85,Bangalore,24.52
Hyundai,i20 1.2 Spotz,Third Party insurance,Petrol,5,"45,000",TS22,First Owner,1197,Manual,2019,81.83,114.7,,Jan,2020,40,7.3,Bangalore,18.6
Renault,Duster 110PS Diesel RxZ AMT,Comprehensive,Diesel,5,"1,17,783",TS10,First Owner,1461,Automatic,2016,108.45,245,16,Sept,2016,70,7.5,Bangalore,19.6
Hyundai,i20 1.4 CRDi Asta,Third Party insurance,Diesel,5,"90,580",AP16,First Owner,1396,Manual,2011,90PS at 4000,22.4 kgm at 1750-2750r,14,Feb,2011,75,3.85,Bangalore,23
Maruti,Vitara Brezza ZDi Plus,Not Available,Diesel,5,"41,698",TS09,Second Owner,1248,Manual,2017,88.5,200,16,Apr,2017,60,9.0,Bangalore,24.3
Volkswagen,Polo 1.5 TDI Highline,Third Party insurance,Diesel,5,"64,998",TS08,First Owner,1498,Manual,2015,88,230,15,Nov,2015,75,5.8,Bangalore,20.14
Maruti,Alto K10 VXI,Third Party insurance,Petrol,5,"57,788",TS15,First Owner,998,Manual,2017,67.05,90,,Feb,2017,60,3.75,Bangalore,23.95
Mahindra,TUV 300 T8,Third Party insurance,Diesel,7,"41,949",TS09,First Owner,1493,Manual,2015,100,240,15,Feb,2015,75,7.0,Bangalore,18.49
Volkswagen,Polo 1.5 TDI Highline,Third Party insurance,Diesel,5,"1,00,640",TS07,First Owner,1498,Manual,2014,88.8,230,15,Feb,2014,75,4.95,Bangalore,20.14
Maruti,Ertiga 1.5 VDI,Third Party insurance,Diesel,7,"53,337",TS07,First Owner,1498,Manual,2019,93.87,225,,Feb,2019,40,11.71,Bangalore,24.2
Maruti,Ritz ZDi,Third Party insurance,Diesel,5,"78,648",AP29,First Owner,1248,Manual,2013,73.94,190,14,Feb,2013,75,4.35,Bangalore,23.2
Hyundai,Verna 1.6 EX VTVT,Not Available,Petrol,5,"1,15,799",AP12,Second Owner,1591,Manual,2013,121.3,154.9,16,Dec,2013,75,3.5,Bangalore,17.01
Tata,Nexon EV Prime XZ Plus,Third Party insurance,Electric,5,"23,200",TS09,First Owner,0,Automatic,2021,127,245,16,Aug,2021,20,15.9,Bangalore,
Maruti,Swift VXI,Not Available,Petrol,5,"54,580",AP29,First Owner,1197,Manual,2013,85.8,114,14,May,2014,75,4.0,Bangalore,18.6
Toyota,Innova 2.5 G (Diesel) 8 Seater BS IV,Not Available,Diesel,8,"1,42,121",AP09,Third Owner,2494,Manual,2009,,20,15,Apr,2009,75,3.99,Bangalore,12.8
Kia,Sonet 1.5 HTK Plus Diesel AT,Third Party,Diesel,5,"37,301",TS09,First Owner,1493,Automatic,2020,113.42,250,,Dec,2020,30,11.0,Bangalore,19
Renault,KWID 1.0 RXT,Comprehensive,Petrol,5,"38,340",TS36,First Owner,999,Manual,2018,67.06,91,,Mar,2019,50,4.0,Bangalore,21.46
Honda,Mobilio S i-DTEC,Third Party insurance,Diesel,7,"39,000",TS09,First Owner,1498,Manual,2015,98.6,200,,Jun,2015,75,6.5,Bangalore,24.2
Hyundai,i20 Sportz Plus BSIV,Third Party insurance,Petrol,5,"34,000",TS07,First Owner,1197,Manual,2020,81.86,117,15,Nov,2020,30,8.6,Bangalore,18.6
Honda,Jazz 1.5 SV i DTEC,Third Party insurance,Diesel,5,"78,000",TS08,First Owner,1498,Manual,2015,98.6,200,,Jan,2016,75,5.55,Bangalore,27.3
Maruti,Celerio ZXI AT Optional,Third Party insurance,Petrol,5,"53,336",TS08,First Owner,998,Automatic,2017,67.04,90,,Jun,2017,60,5.5,Bangalore,23.1
Hyundai,i20 1.4 Sportz,Third Party insurance,Diesel,5,"64,639",TS30,First Owner,1396,Manual,2017,88.73,219.7,,Jan,2018,60,6.8,Bangalore,22.54
Renault,KWID 1.0 AMT RXT,Third Party insurance,Petrol,5,"35,193",TS09,First Owner,999,Automatic,2016,67,91,,Jan,2017,70,3.7,Bangalore,24.04
Maruti,SX4 Vxi BSIV,Not Available,Petrol,5,"1,18,445",AP09,First Owner,1586,Manual,2009,103.3,145,15,Feb,2010,75,2.17,Bangalore,15.5
Skoda,Rapid 1.6 MPI AT Style BSIV,Not Available,Petrol,5,"38,280",TS09,First Owner,1598,Automatic,2018,103.2,153,16,Feb,2019,50,8.0,Bangalore,14.84
Skoda,Rapid 1.5 TDI Elegance,Not Available,Diesel,5,"99,759",TS02,Second Owner,1498,Manual,2014,103.52,250,15,Sept,2014,75,4.5,Bangalore,21.14
Mercedes-Benz,C-Class C 220 CDI Avantgarde,Not Available,Diesel,5,"30,388",TS11,First Owner,2143,Automatic,2015,170,400,17,Feb,2016,75,24.26,Bangalore,19.27
Maruti,SX4 S Cross Zeta DDiS 200 SH,Third Party,Diesel,5,"81,294",TS07,First Owner,1248,Manual,2018,88.5,200,R16,Oct,2018,50,8.5,Bangalore,25.1
Nissan,Kicks XL D BSIV,Comprehensive,Diesel,5,"53,738",TS09,First Owner,1461,Manual,2019,108.5,240,R17,Aug,2019,40,8.9,Bangalore,20.45
Toyota,Etios Liva G,Third Party insurance,Petrol,5,"70,000",AP28,First Owner,1197,Manual,2012,,,14,Jul,2012,75,3.6,Bangalore,18.3
Honda,BR-V i-DTEC VX MT,Comprehensive,Diesel,7,"62,158",TS27,First Owner,1498,Manual,2018,98.6,200,16,Mar,2019,50,9.0,Bangalore,21.9
Fiat,Grande Punto EVO 1.3 Sportivo,Not Available,Diesel,5,"1,15,836",TS05,First Owner,1248,Manual,2016,75,197,15,Jul,2016,70,3.5,Bangalore,21.2
Maruti,Eeco 5 Seater AC BSIV,Third Party insurance,Petrol,5,"40,553",TS18,First Owner,1196,Manual,2020,73,101,,Feb,2020,30,4.95,Bangalore,15.37
Volkswagen,Polo 1.0 MPI Trendline,Not Available,Petrol,5,"27,307",TS07,Second Owner,999,Manual,2019,75,95,,Jun,2019,40,4.92,Bangalore,18.78
Maruti,Swift Dzire AGS ZDI Plus,Third Party insurance,Diesel,5,"61,419",TS09,First Owner,1248,Automatic,2017,74,190,15,Feb,2017,60,6.9,Bangalore,28.4
Hyundai,Verna 1.6 SX,Third Party insurance,Diesel,5,"68,439",TS07,First Owner,1582,Manual,2014,126.32,259.8,16,Feb,2014,75,5.5,Bangalore,22.32
Volkswagen,Polo 1.5 TDI Highline,Third Party insurance,Diesel,5,"81,529",TS13,First Owner,1498,Manual,2016,88,230,15,Feb,2017,70,6.3,Bangalore,20.14
BMW,3 Series 320d Luxury Line,Third Party insurance,Diesel,5,"1,11,165",AP07,First Owner,1995,Automatic,2013,184,380,17,Apr,2013,75,14.5,Bangalore,18.88
Maruti,Vitara Brezza ZDi,Third Party insurance,Diesel,5,"76,000",TS08,Second Owner,1248,Manual,2016,88.5,200,16,Jun,2016,70,7.8,Bangalore,24.3
Maruti,Vitara Brezza ZDi Plus,Third Party insurance,Diesel,5,"72,000",TS09,First Owner,1248,Manual,2019,88.5,200,16,Apr,2019,40,10.5,Bangalore,24.3
Hyundai,Santro Xing XO,Third Party insurance,Petrol,5,"85,260",AP09,First Owner,1086,Manual,2007,,,13,Oct,2007,75,1.9,Bangalore,17
Hyundai,i20 Sportz IVT DT,Third Party insurance,Petrol,5,"12,034",TS07,First Owner,1197,Automatic,2021,86.80,114.74,,Apr,2021,20,8.7,Bangalore,19.65
Honda,Amaze S i-Dtech,Third Party insurance,Diesel,5,"76,042",TS07,First Owner,1498,Manual,2015,98.6,200,,Jul,2015,75,5.5,Bangalore,25.8
Volkswagen,Polo Diesel Trendline 1.2L,Third Party insurance,Diesel,5,"94,723",AP13,First Owner,1199,Manual,2012,73.9,180,14,Aug,2012,75,3.3,Bangalore,22.07
Hyundai,Creta 1.6 CRDi AT SX Plus,Third Party insurance,Diesel,5,"80,956",TS09,First Owner,1582,Automatic,2017,126.2,259.9,17,Apr,2017,60,10.5,Bangalore,17.01
Chevrolet,Spark 1.0 LS,Third Party insurance,Petrol,5,"67,673",AP29,First Owner,995,Manual,2007,62,90.3,13,May,2007,75,1.4,Bangalore,18
Hyundai,i20 Asta 1.4 CRDi,Third Party insurance,Diesel,5,"92,034",TS07,First Owner,1396,Manual,2015,88.73,219.7,16,Jul,2015,75,6.4,Bangalore,22.54
Hyundai,i20 Magna Plus,Third Party insurance,Petrol,5,"34,105",TS08,First Owner,1197,Manual,2019,81.86,117,,Dec,2019,40,7.5,Bangalore,18.6
Renault,Duster 85PS Diesel RxL,Third Party insurance,Diesel,5,"80,000",TS07,First Owner,1461,Manual,2015,83.8,200,,Jul,2015,75,5.4,Bangalore,19.87
Toyota,Innova Crysta 2.4 VX MT BSIV,Third Party insurance,Diesel,7,"84,576",TS09,First Owner,2393,Manual,2018,147.8,343,16,May,2018,50,20.9,Bangalore,13.68
Chevrolet,Beat LT,Not Available,Petrol,5,"31,229",AP29,First Owner,1199,Manual,2010,79.4,108,14,Jul,2010,75,2.0,Bangalore,18.6
Hyundai,i20 Asta 1.4 CRDi,Third Party insurance,Diesel,5,"1,19,329",AP11,First Owner,1396,Manual,2013,88.76,219.6,14,Feb,2013,75,4.5,Bangalore,21.27
Volkswagen,Vento Petrol Trendline,Not Available,Petrol,5,"40,707",AP29,Second Owner,1598,Manual,2012,103.6,153,14,Oct,2013,75,3.5,Bangalore,15.04
Maruti,Swift Dzire VDI,Not Available,Diesel,5,"60,530",TS11,First Owner,1248,Manual,2019,74.02,190,,Aug,2019,40,7.5,Bangalore,28.4
Tata,New Safari Dicor EX 4X2,Not Available,Diesel,7,"1,31,126",AP12,Third Owner,2179,Manual,2010,138.1,320,16,Apr,2010,75,3.07,Bangalore,13.93
Ford,Ecosport 1.5 Diesel Titanium,Comprehensive,Diesel,5,"41,606",TS08,First Owner,1498,Manual,2017,98.96,215,R16,Sept,2017,60,7.5,Bangalore,21.7
Maruti,Swift VDI BSIV,Comprehensive,Diesel,5,"1,04,513",AP36,First Owner,1248,Manual,2011,,,15,Mar,2011,75,3.0,Bangalore,17.8
Hyundai,Creta 1.6 CRDi SX Plus,Third Party insurance,Diesel,5,"92,000",TS10,First Owner,1582,Manual,2018,126.2,259.9,16,Apr,2018,50,11.85,Bangalore,19.67
Maruti,Ertiga ZDI Plus,Third Party insurance,Diesel,7,"50,000",TS07,First Owner,1248,Manual,2018,88.50,200,,Apr,2018,50,10.85,Bangalore,25.47
Jeep,Compass 2.0 Sport,Comprehensive,Diesel,5,"73,909",TS07,First Owner,1956,Manual,2018,170,350,,Oct,2018,50,13.5,Bangalore,17.1
Mahindra,XUV500 W8 2WD,Third Party insurance,Diesel,7,"1,00,000",TS08,First Owner,2179,Manual,2016,140,330,17,Apr,2016,70,9.85,Bangalore,15.1
Maruti,Vitara Brezza LXI,Third Party insurance,Petrol,5,"39,000",TS07,First Owner,1462,Manual,2021,103.26,138,,Mar,2021,20,8.8,Bangalore,17.03
MG,Hector Super Diesel MT,Comprehensive,Diesel,5,"48,912",TS11,First Owner,1956,Manual,2020,167.68,350,R17,Jan,2021,30,16.5,Bangalore,
Maruti,Wagon R VXI Optional,Third Party,Petrol,5,"77,595",TS07,First Owner,998,Manual,2017,67.04,90,,Jun,2017,60,4.01,Bangalore,20.51
Maruti,Alto K10 2010-2014 VXI,Third Party,Petrol,5,"61,620",TS07,Second Owner,998,Manual,2013,67.1,90,13,Jun,2013,75,2.42,Bangalore,20.92
Volkswagen,Polo 1.0 TSI Highline Plus,Not Available,Petrol,5,"20,987",TS08,First Owner,999,Manual,2021,108.62,175,R16,Nov,2021,20,8.0,Bangalore,18.24
Honda,WR-V i-DTEC VX,Comprehensive,Diesel,5,"49,920",TS08,First Owner,1498,Manual,2019,98.6,200,16,Feb,2019,40,9.5,Bangalore,25.5
Hyundai,i10 Magna 1.2,Comprehensive,Petrol,5,"65,070",AP13,First Owner,1197,Manual,2009,78.9,111.7,13,Jan,2010,75,2.1,Bangalore,20.36
Tata,Tiago NRG Petrol,Third Party,Petrol,5,"40,416",TS08,Second Owner,1199,Manual,2018,83.81,114,14,Nov,2018,50,4.6,Bangalore,24
Maruti,Swift VDI BSIV,Comprehensive,Diesel,5,"90,303",TS08,First Owner,1248,Manual,2015,,,15,Aug,2015,75,4.6,Bangalore,17.8
Hyundai,i20 Asta 1.4 CRDi (Diesel),Not Available,Diesel,5,"95,448",AP11,Third Owner,1396,Manual,2010,90PS at 4000,22.4 kgm at 1750-2750r,14,Nov,2011,75,2.5,Bangalore,23
Honda,City V MT,Comprehensive,Petrol,5,"18,037",TS07,First Owner,1497,Manual,2021,117.60,145,15,Jul,2021,20,10.0,Bangalore,17.4
Nissan,Terrano XV Premium 110 PS,Not Available,Diesel,5,"92,503",UP16,Second Owner,1461,Manual,2014,108.5,248,16,Feb,2014,75,3.1,Bangalore,19.01
Maruti,Vitara Brezza LDi Option,Not Available,Diesel,5,"1,46,174",TS10,First Owner,1248,Manual,2017,88.5,200,,Jul,2017,60,6.5,Bangalore,24.3
Hyundai,i20 1.4 Asta Option,Not Available,Diesel,5,"92,552",TS08,First Owner,1396,Manual,2018,88.73,219.7,16,Dec,2018,50,7.59,Bangalore,22.54
Maruti,SX4 S Cross DDiS 320 Zeta,Third Party insurance,Diesel,5,"73,398",TS07,First Owner,1598,Manual,2015,118,320,16,Jun,2015,75,7.25,Bangalore,22.7
Hyundai,i20 Sportz Plus BSIV,Zero Dep,Petrol,5,"23,072",TS07,First Owner,1197,Manual,2019,81.86,117,15,Feb,2020,40,6.5,Bangalore,18.6
Maruti,Baleno Zeta CVT,Third Party insurance,Petrol,5,"17,200",TS08,First Owner,1197,Automatic,2020,81.80,113,R16,Mar,2020,30,7.99,Bangalore,19.56
Maruti,Swift Dzire VXI,Third Party insurance,Petrol,5,"73,000",TS08,First Owner,1197,Manual,2021,88.50,113,,Apr,2021,20,7.99,Bangalore,22.41
Maruti,Ertiga VDI,Third Party insurance,Diesel,7,"82,000",TS09,First Owner,1248,Manual,2014,88.76,200,,Feb,2014,75,6.95,Bangalore,20.77
Maruti,Ciaz Zeta BSIV,Not Available,Petrol,5,"1,16,761",AP39,First Owner,1462,Manual,2019,103.25,138,15,Mar,2020,40,7.0,Bangalore,21.56
Maruti,Ertiga 1.5 ZDI Plus,Third Party insurance,Diesel,7,"26,000",TS07,First Owner,1498,Manual,2019,93.87,225,,Aug,2019,40,12.85,Bangalore,24.2
Maruti,Baleno Delta,Zero Dep,Petrol,5,"1,01,558",TS08,First Owner,1197,Manual,2020,81.80,113,,Oct,2020,30,6.0,Bangalore,21.01
Honda,Amaze EX i-Dtech,Not Available,Diesel,5,"1,06,449",TS11,First Owner,1498,Manual,2014,98.6,200,,Mar,2015,75,3.5,Bangalore,25.8
Hyundai,i20 Sportz 1.4 CRDi,Third Party insurance,Diesel,5,"85,125",TS08,First Owner,1396,Manual,2017,88.73,219.7,,Feb,2017,60,7.6,Bangalore,22.54
Maruti,Baleno 1.2 Zeta,Third Party insurance,Petrol,5,"26,251",TS08,First Owner,1197,Manual,2018,83.1,115,16,Apr,2018,50,7.5,Bangalore,21.4
Hyundai,i20 Asta Option CVT BSIV,Third Party,Petrol,5,"36,856",TS09,Second Owner,1197,Automatic,2019,81.86,117,16,Jul,2019,40,8.0,Bangalore,17.4
Maruti,Alto 800 LXI,Third Party insurance,Petrol,5,"79,000",TS07,First Owner,796,Manual,2013,47.33,69,,Apr,2014,75,2.45,Bangalore,22.05
Ford,Ecosport 1.5 Diesel Titanium BSIV,Third Party,Diesel,5,"70,303",TS07,First Owner,1498,Manual,2018,98.96,205,16,Nov,2018,50,7.3,Bangalore,23
Isuzu,D-Max Standard,Not Available,Diesel,5,"53,431",TS09,First Owner,2499,Manual,2019,134,320,16,Jan,2020,40,13.18,Bangalore,12.4
Tata,Harrier XTA Plus AT,Third Party,Diesel,5,"9,349",TS08,First Owner,1956,Automatic,2022,167.67,350,17,Jul,2022,15,21.5,Bangalore,14.6
Mahindra,XUV500 W8 2WD,Not Available,Diesel,7,"98,427",GJ27,Second Owner,2179,Manual,2014,140,330,17,Sept,2014,75,5.66,Bangalore,15.1
Jeep,Compass Model S DCT,Not Available,Petrol,5,"21,756",TS07,First Owner,1368,Automatic,2021,160.77,250,18,Apr,2022,20,22.75,Bangalore,14.1
Maruti,Swift Vdi BSIII,Third Party insurance,Diesel,5,"1,07,000",AP09,First Owner,1248,Manual,2010,75,190 ,14,May,2010,75,2.65,Bangalore,17.8
Hyundai,i20 Sportz 1.2,Third Party insurance,Petrol,5,"82,000",TS15,First Owner,1197,Manual,2014,82.85,113.7,14,Mar,2014,75,4.8,Bangalore,18.5
Maruti,Wagon R ZXI AMT 1.2,Zero Dep,Petrol,5,"19,706",AP39,First Owner,1197,Automatic,2020,81.80,113,,Aug,2020,30,5.2,Bangalore,20.52
Hyundai,i20 Sportz 1.4 CRDi,Third Party insurance,Diesel,5,"85,247",AP24,First Owner,1396,Manual,2013,88.76,219.6,14,Feb,2013,75,4.3,Bangalore,21.9
Hyundai,Verna 1.6 SX CRDi (O),Third Party insurance,Diesel,5,"92,429",AP09,First Owner,1582,Manual,2013,126.32,259.8,16,Feb,2013,75,5.35,Bangalore,22.32
Volkswagen,Vento Diesel Highline,Third Party insurance,Diesel,5,"93,557",AP28,First Owner,1598,Manual,2012,103.6,250,15,Feb,2012,75,4.6,Bangalore,20.54
Maruti,Baleno Delta Diesel,Third Party insurance,Diesel,5,"61,881",TS08,First Owner,1248,Manual,2016,74,190,,Feb,2016,70,6.75,Bangalore,27.39
Hyundai,i20 Era 1.2,Not Available,Petrol,5,"70,044",TS09,First Owner,1197,Manual,2016,81.83,114.7,,Nov,2016,70,4.5,Bangalore,18.6
Maruti,Baleno Zeta,Third Party insurance,Petrol,5,"17,000",TS08,First Owner,1197,Manual,2020,81.80,113,R16,Jan,2021,30,7.8,Bangalore,21.01
Maruti,Eeco 5 Seater AC,Third Party insurance,Petrol,5,"46,000",TS35,First Owner,1197,Manual,2021,79.65,104.4,,May,2021,20,4.8,Bangalore,19.71
Renault,Scala Diesel RxZ,Comprehensive,Diesel,5,"96,230",AP20,First Owner,1461,Manual,2013,84.8,200,15,Jan,2014,75,3.6,Bangalore,21.64
MG,Astor Style,Zero Dep,Petrol,5,"5,906",TS09,First Owner,1498,Manual,2021,108.49,144,,Feb,2022,20,10.63,Bangalore,15.43
MG,Hector Sharp DCT,Not Available,Petrol,5,"25,869",TS07,First Owner,1451,Automatic,2021,141,250,R18,Feb,2021,20,16.0,Bangalore,
Skoda,New Laura 2.0 TDI AT L and K,Not Available,Diesel,5,"91,965",AP09,Second Owner,1968,Automatic,2012,14,320,16,Jun,2012,75,5.97,Bangalore,17
Ford,Ecosport Titanium Diesel,Comprehensive,Diesel,5,"52,000",TS10,First Owner,1498,Manual,2022,99.23,215,R16,Aug,2022,15,10.5,Bangalore,21.7
Maruti,Ciaz Alpha 1.5,Third Party insurance,Diesel,5,"89,000",TS07,First Owner,1498,Manual,2019,93.87,225,16,Aug,2019,40,9.5,Bangalore,26.82
Volkswagen,Vento Diesel Highline,Third Party insurance,Diesel,5,"93,000",AP28,First Owner,1598,Manual,2013,103.6,250,15,May,2013,75,4.35,Bangalore,20.54
Chevrolet,Spark 1.0 PS,Not Available,Petrol,5,"75,054",DL9C,First Owner,995,Manual,2010,63,90.3,13,Mar,2010,75,0.74318,Bangalore,16
Maruti,Baleno Delta,Third Party,Petrol,5,"6,520",TS08,First Owner,1197,Manual,2020,81.80,113,,Aug,2020,30,7.2,Bangalore,21.01
Hyundai,Creta 1.6 CRDi SX,Comprehensive,Diesel,5,"72,130",TS08,First Owner,1582,Manual,2017,126.2,259.9,16,Jul,2017,60,10.6,Bangalore,19.67
Maruti,Vitara Brezza VDi Option,Third Party insurance,Diesel,5,"57,000",TS08,First Owner,1248,Manual,2016,88.5,200,,Mar,2016,70,7.85,Bangalore,24.3
Maruti,Ertiga SHVS VDI,Not Available,Diesel,7,"1,08,431",TS05,Second Owner,1248,Manual,2017,88.5,200,,Mar,2018,60,7.5,Bangalore,24.52
Honda,WR-V i-DTEC VX,Not Available,Diesel,5,"36,195",TS08,First Owner,1498,Manual,2018,98.6,200,16,Sept,2018,50,8.0,Bangalore,25.5
Maruti,Swift Dzire VXi,Not Available,Petrol,5,"69,029",AP09,Second Owner,1298,Manual,2009,85.8,114,14,Jan,2010,75,2.5,Bangalore,17.5
Hyundai,Verna 1.6 SX,Not Available,Diesel,5,"69,016",AP09,Third Owner,1582,Manual,2014,126.32,259.8,16,Feb,2014,75,5.16,Bangalore,22.32
Volkswagen,Vento 1.5 TDI Highline Plus,Third Party insurance,Diesel,5,"74,000",TS08,First Owner,1498,Manual,2017,108.49,250,15,Apr,2017,60,8.0,Bangalore,20.64
Hyundai,Santro Sportz BSIV,Not Available,Petrol,5,"49,511",TS07,Second Owner,1086,Manual,2018,68,99,,Feb,2019,50,4.2,Bangalore,20.3
Hyundai,Venue S,Comprehensive,Petrol,5,"28,779",TS15,First Owner,1197,Manual,2020,81.86,113.76,,Nov,2020,30,7.56,Bangalore,17.52
Tata,Indigo LX (TDI) BS III,Not Available,Diesel,5,"74,692",KA53,First Owner,1396,Manual,2009,69,135,14,Dec,2009,75,1.3,Bangalore,19.09
Ford,Ecosport 1.5 Ti VCT MT Titanium,Not Available,Petrol,5,"58,600",TS09,First Owner,1499,Manual,2014,110,140,16,Dec,2014,75,5.0,Bangalore,15.8
Mercedes-Benz,S-Class S 500 L,Not Available,Petrol,5,"45,993",MH48,Third Owner,5461,Automatic,2014,362.9,505,17,Apr,2014,75,27.54,Bangalore,7.81
Skoda,Superb Elegance 1.8 TSI AT,Not Available,Petrol,5,"85,048",AP09,Fifth Owner,1798,Automatic,2009,157.75,250,16,Nov,2009,75,4.47,Bangalore,13.7
Honda,City i VTEC CVT SV,Comprehensive,Petrol,5,"67,000",TS07,First Owner,1497,Automatic,2015,117.3,145,,Jul,2015,75,7.0,Bangalore,18
Hyundai,Xcent 1.2 Kappa S Option,Comprehensive,Petrol,5,"54,300",TS07,First Owner,1197,Manual,2015,81.86,113.75,14,Jun,2015,75,4.75,Bangalore,19.1
Ford,Ecosport 1.5 Diesel Titanium,Not Available,Diesel,5,"26,769",TS07,First Owner,1498,Manual,2020,98.96,215,R16,Nov,2020,30,9.0,Bangalore,21.7
Maruti,Swift ZDI BSIV,Comprehensive,Diesel,5,"1,20,231",TS07,First Owner,1248,Manual,2015,74,190,15,Aug,2015,75,5.0,Bangalore,25.2
Hyundai,i20 Asta 1.4 CRDi,Not Available,Diesel,5,"84,432",TS08,Second Owner,1396,Manual,2017,88.73,219.7,16,Jun,2017,60,5.5,Bangalore,22.54
Hyundai,Xcent 1.1 CRDi SX Option,Not Available,Diesel,5,"1,01,710",TS08,First Owner,1120,Manual,2014,71,180.4,15,Oct,2014,75,3.5,Bangalore,24.4
MG,Hector Plus Sharp CVT,Third Party insurance,Petrol,6,"20,351",TS09,First Owner,1451,Automatic,2020,141,250,18,Jul,2020,30,20.5,Bangalore,16.56
