Brand,Insurance Validity,Fuel Type,Seats,Kms Driven,Ownership,Engine Displacement (in cc),Transmission,Mileage (in kmpl),Max Power (in bhp),Wheel Size,Registration Month,Registration Year,Price (in lacs),City
Volkswagen,Not Available,Petrol,5,55542.0,First Owner,1197,Automatic,18.19,103.2,15,Jan,2018,6.5,Jaipur
Maruti,Third Party,CNG,5,70126.0,First Owner,796,Manual,33.0,47.3,16,Jun,2019,3.63,Hyderabad
Ford,Third Party,Petrol,5,17272.0,First Owner,1496,Manual,15.9,120.69,16,Jun,2021,8.38,Pune
Volkswagen,Third Party,Diesel,5,79859.0,First Owner,1498,Manual,20.14,88.8,15,Jun,2015,4.65,Mumbai
Hyundai,Third Party,Diesel,5,98877.0,First Owner,1396,Manual,22.54,88.73,16,Jun,2015,6.05,Hyderabad
BMW,Comprehensive,Diesel,5,57000.0,Second Owner,1995,Automatic,17.05,184.0,17,Nov,2017,23.5,Mumbai
Hyundai,Comprehensive,Petrol,5,61043.0,First Owner,1197,Manual,18.5,82.9,14,Jun,2013,4.53,Bangalore
Hyundai,Third Party,Petrol,5,59000.0,Second Owner,1197,Manual,18.5,101.59817658967516,14,Sept,2012,2.66,Mumbai
Hyundai,Third Party,Diesel,5,60895.0,First Owner,1582,Manual,22.0,126.2,16,Jun,2018,10.94,Delhi
Maruti,Third Party,Petrol,5,25000.0,Second Owner,1197,Manual,18.5,85.8,14,Jun,2018,1.5,Kolkata
Maruti,Third Party,CNG,5,64809.0,First Owner,998,Manual,26.6,58.16,16,Jun,2017,4.11,Mumbai
Maruti,Comprehensive,CNG,5,56892.0,First Owner,998,Manual,31.79,58.2,16,May,2016,3.4,Delhi
Hyundai,Third Party,Diesel,5,53915.0,Second Owner,1186,Manual,24.0,73.97,16,Jun,2018,5.62,Hyderabad
Hyundai,Third Party,Petrol,5,67585.0,First Owner,1197,Manual,18.9,82.0,16,Jun,2016,3.71,Kolkata
Hyundai,Not Available,Petrol,5,55495.0,Second Owner,1797,Automatic,14.5,147.5,16,Mar,2014,5.43,Kolkata
Honda,Third Party,Petrol,5,21443.0,First Owner,1198,Manual,17.8,86.7,16,Jun,2017,5.28,Delhi
Toyota,Not Available,Petrol,5,45200.0,First Owner,1197,Manual,17.71,78.9,16,Feb,2018,4.75,Delhi
Ford,Third Party,Petrol,5,33059.0,First Owner,1194,Manual,18.5,94.93,15,Jun,2020,6.53,Ahmedabad
Maruti,Third Party,Petrol,5,5000.0,First Owner,1197,Manual,22.35,88.5,16,Jun,2018,7.5,Kolkata
Hyundai,Third Party,Petrol,5,85871.0,Second Owner,1197,Manual,18.9,82.0,16,Jun,2015,3.32,Kolkata
Mahindra,Comprehensive,Diesel,7,55000.0,First Owner,2179,Manual,16.0,140.0,17,Jan,2016,13.0,Bangalore
Skoda,Comprehensive,Petrol,5,61272.0,First Owner,1598,Manual,14.3,103.2,16,Oct,2019,9.45,Bangalore
Others,Comprehensive,Petrol,5,20395.0,First Owner,1353,Automatic,16.5,138.08,17,Jun,2019,17.37,Bangalore
Hyundai,Third Party,Petrol,5,37776.0,Second Owner,1197,Manual,17.19,81.86,16,Jun,2015,5.41,Delhi
Honda,Comprehensive,Petrol,5,67000.0,First Owner,1497,Automatic,18.0,117.3,16,Jul,2015,7.0,Hyderabad
Hyundai,Third Party,Petrol,5,30422.0,Second Owner,1086,Automatic,20.3,68.0,16,Jun,2019,4.97,Hyderabad
Hyundai,Not Available,Diesel,5,112039.0,First Owner,1582,Automatic,19.08,126.2,15,Mar,2016,6.5,Hyderabad
Toyota,Not Available,Diesel,7,55716.0,First Owner,2393,Manual,13.68,147.51,17,Feb,2021,21.87,Jaipur
Maruti,Others,Petrol,5,63322.0,First Owner,796,Manual,22.05,47.33,16,Jun,2019,3.55,Ahmedabad
Hyundai,Third Party,Petrol,5,55343.0,First Owner,1197,Manual,20.36,78.9,13,Jan,2011,2.12,Pune
Maruti,Third Party,Petrol,5,46751.0,First Owner,1197,Manual,21.01,81.8,16,Jun,2021,6.93,Delhi
Volkswagen,Comprehensive,Petrol,5,65866.0,First Owner,999,Automatic,16.47,108.62,16,Jun,2020,8.84,Hyderabad
BMW,Comprehensive,Diesel,5,74000.0,First Owner,1995,Automatic,17.05,184.0,17,Aug,2018,30.95,Bangalore
Hyundai,Third Party,Diesel,5,75018.0,First Owner,1120,Manual,24.4,71.0,16,Jun,2017,3.75,Ahmedabad
Others,Third Party,Diesel,5,90580.0,First Owner,1461,Manual,19.01,108.5,16,Jun,2014,6.55,Hyderabad
Hyundai,Third Party,Petrol,5,64447.0,First Owner,1197,Manual,18.6,81.83,16,Jun,2014,4.69,Mumbai
Maruti,Third Party,Diesel,5,66700.0,First Owner,1248,Manual,22.9,74.0,15,Jun,2014,6.27,Bangalore
Renault,Comprehensive,Petrol,5,41361.0,First Owner,999,Manual,23.01,67.0,16,Jun,2018,3.58,Delhi
Maruti,Third Party,LPG,5,73083.0,Second Owner,1061,Manual,19.43998454264412,67.0,14,Jan,2011,1.36,Ahmedabad
BMW,Comprehensive,Diesel,5,29000.0,First Owner,1995,Automatic,22.48,187.74,18,Jan,2018,46.0,Bangalore
Renault,Third Party,Petrol,5,27509.0,First Owner,999,Automatic,24.04,67.0,16,Jun,2019,4.72,Pune
Mercedes-Benz,Comprehensive,Petrol,5,26367.0,First Owner,1950,Automatic,11.9,201.15,17,Oct,2020,40.9,Mumbai
Hyundai,Comprehensive,Petrol,5,73400.0,First Owner,1197,Manual,18.9,82.0,16,Dec,2016,4.15,Jaipur
Ford,Third Party,Petrol,5,39427.0,Third or More Owners,1497,Automatic,14.8,121.36,16,Jun,2018,7.78,Ahmedabad
Ford,Third Party,Petrol,5,62676.0,First Owner,1499,Manual,18.88,110.4,16,Jun,2016,7.33,Bangalore
Honda,Third Party,Petrol,5,26000.0,First Owner,1199,Automatic,18.2,88.7,15,Mar,2016,5.95,Mumbai
Skoda,Third Party,Diesel,5,283000.0,Second Owner,1968,Automatic,19.3,141.0,16,Jun,2018,5.35,Hyderabad
Others,Third Party,Petrol,5,35000.0,First Owner,1497,Manual,16.8,113.43,16,Jun,2018,11.3,Hyderabad
Hyundai,Comprehensive,Petrol,5,60596.0,First Owner,1197,Manual,18.9,82.0,14,Jun,2014,4.4,Ahmedabad
Maruti,Third Party,Petrol,5,3029.0,First Owner,1197,Manual,22.38,88.5,16,Jun,2021,5.9,Delhi
Maruti,Third Party,Petrol,5,39563.0,First Owner,998,Automatic,16.98,66.1,13,Jan,2013,2.0,Bangalore
Maruti,Comprehensive,CNG,5,72000.0,First Owner,1586,Manual,21.4,103.3,15,Jan,2012,3.41,Mumbai
Toyota,Comprehensive,Diesel,7,85000.0,First Owner,2755,Automatic,11.36,171.5,17,Sept,2018,19.9,Jaipur
Renault,Third Party,Petrol,5,50124.0,First Owner,999,Manual,23.01,67.0,16,Jun,2018,4.0,Hyderabad
Maruti,Others,Diesel,5,96620.0,First Owner,1248,Manual,28.09,88.5,16,Jun,2017,6.5,Jaipur
Hyundai,Comprehensive,Diesel,5,59000.0,First Owner,1582,Manual,19.67,126.2,16,Sept,2015,6.8,Kolkata
Maruti,Comprehensive,Diesel,5,83633.0,First Owner,1248,Manual,28.4,74.02,16,Jun,2018,6.88,Ahmedabad
Hyundai,Comprehensive,Diesel,5,146523.0,First Owner,1582,Manual,22.32,126.32,16,Jan,2014,3.21,Delhi
Others,Third Party,Petrol,5,3558.0,First Owner,999,Manual,22.5,67.0,16,May,2018,2.9,Ahmedabad
Mahindra,Third Party,Petrol,4,5633.0,First Owner,1997,Automatic,19.43998454264412,150.0,18,Jun,2021,15.48,Ahmedabad
Maruti,Comprehensive,Petrol,5,26000.0,First Owner,998,Automatic,23.95,67.05,16,Feb,2018,4.25,Ahmedabad
Tata,Third Party,Diesel,5,100000.0,Third or More Owners,1405,Manual,17.0,101.59817658967516,16,Jun,2018,1.3,Bangalore
Tata,Third Party,Petrol,5,59000.0,First Owner,1198,Manual,17.0,108.5,16,Mar,2018,6.95,Delhi
Ford,Third Party,Petrol,5,86053.0,First Owner,1499,Automatic,15.63,110.4,16,Jun,2016,7.65,Bangalore
Maruti,Third Party,Petrol,5,96000.0,First Owner,1197,Manual,22.0,81.8,16,Oct,2015,5.35,Hyderabad
Maruti,Third Party,CNG,5,60042.0,First Owner,998,Manual,32.52,58.33,16,Jun,2021,5.89,Mumbai
Hyundai,Third Party,Petrol,5,37510.0,First Owner,1197,Manual,18.6,81.83,16,Jun,2014,5.08,Mumbai
Maruti,Comprehensive,CNG,5,35250.0,First Owner,998,Manual,26.6,58.16,16,Jun,2018,4.59,Mumbai
Maruti,Comprehensive,Petrol,5,39252.0,First Owner,1197,Manual,21.21,81.8,15,Jun,2017,6.72,Bangalore
Maruti,Comprehensive,Petrol,5,36477.0,Second Owner,998,Manual,21.1,100.0,16,Jun,2017,7.33,Bangalore
Maruti,Comprehensive,Petrol,5,40000.0,First Owner,796,Manual,24.7,47.3,16,Oct,2017,3.0,Delhi
Hyundai,Comprehensive,Petrol,5,38581.0,First Owner,1197,Manual,18.9,81.86,16,Jun,2018,5.03,Ahmedabad
Hyundai,Comprehensive,CNG,5,42624.0,First Owner,1197,Manual,28.0,68.05,16,Jun,2020,7.67,Pune
Volkswagen,Third Party,Diesel,5,78269.0,First Owner,1498,Manual,20.14,88.8,16,Mar,2013,3.9,Hyderabad
Others,Comprehensive,Petrol,5,7000.0,First Owner,1353,Automatic,16.5,138.08,17,Jun,2021,18.75,Delhi
Hyundai,Comprehensive,Petrol,5,80000.0,First Owner,1591,Manual,15.8,121.3,17,May,2017,9.75,Delhi
Toyota,Third Party,Petrol,5,87322.0,Second Owner,1798,Manual,14.53,138.1,15,Feb,2012,3.55,Ahmedabad
Renault,Third Party,Petrol,5,6424.0,First Owner,999,Automatic,19.03,71.01,16,Jun,2022,8.42,Delhi
Hyundai,Comprehensive,Petrol,5,73722.0,First Owner,1197,Manual,17.19,81.86,16,Sept,2017,5.02,Kolkata
Maruti,Not Available,Diesel,5,129990.0,Second Owner,1248,Manual,22.9,74.0,14,Jan,2014,3.6,Hyderabad
Hyundai,Comprehensive,Petrol,5,16459.0,First Owner,1197,Manual,18.9,82.0,14,Jun,2014,4.64,Pune
Tata,Third Party,Electric,5,17441.0,First Owner,0,Automatic,19.43998454264412,127.0,16,May,2021,14.0,Mumbai
BMW,Third Party,Diesel,5,41956.0,First Owner,1995,Automatic,21.76,188.0,18,Jan,2019,39.95,Bangalore
Hyundai,Third Party,Petrol,5,46000.0,First Owner,1086,Manual,19.81,68.05,16,Mar,2013,2.75,Delhi
Hyundai,Comprehensive,CNG,5,47463.0,First Owner,1086,Manual,30.48,59.17,16,Jun,2020,5.9,Pune
Ford,Comprehensive,Diesel,5,41606.0,First Owner,1498,Manual,21.7,98.96,16,Sept,2017,7.5,Hyderabad
Hyundai,Third Party,Petrol,5,58000.0,First Owner,1591,Automatic,14.8,121.3,17,Dec,2018,12.51,Mumbai
Honda,Comprehensive,Petrol,5,68500.0,Second Owner,1497,Automatic,16.8,116.4,15,Nov,2013,2.5,Kolkata
Toyota,Comprehensive,Petrol,5,59186.0,First Owner,1462,Manual,17.03,103.26,16,Jun,2021,9.07,Hyderabad
Maruti,Comprehensive,Petrol,5,25160.0,First Owner,1197,Manual,21.4,83.1,16,Jun,2017,5.94,Delhi
Hyundai,Third Party,Petrol,5,21137.0,Third or More Owners,1591,Manual,15.29,121.3,17,Jun,2019,12.15,Mumbai
Maruti,Third Party,Petrol,5,26155.0,First Owner,1373,Automatic,19.12,91.1,16,Jun,2018,8.9,Delhi
Tata,Not Available,Petrol,4,56335.0,Second Owner,624,Manual,25.4,37.48,16,Dec,2014,0.5251,Ahmedabad
Others,Not Available,Petrol,5,63042.0,Second Owner,995,Manual,16.0,63.0,13,Jan,2011,0.80506,Ahmedabad
Hyundai,Third Party,Petrol,5,67132.0,First Owner,1197,Manual,18.9,82.0,16,Mar,2014,3.46,Mumbai
Others,Comprehensive,Petrol,5,40000.0,First Owner,1498,Automatic,17.97,99.6,16,Mar,2015,4.25,Delhi
Maruti,Not Available,Petrol,5,37035.0,First Owner,998,Manual,23.1,67.04,16,Mar,2019,4.25,Jaipur
Maruti,Comprehensive,Diesel,5,144156.0,First Owner,1248,Manual,25.1,88.5,16,Aug,2017,6.4,Ahmedabad
Others,Third Party,Petrol,5,23302.0,Second Owner,1368,Automatic,16.0,160.0,17,Jun,2019,16.09,Pune
BMW,Third Party,Diesel,5,85321.0,First Owner,1995,Automatic,16.07,181.0,16,Oct,2011,10.25,Hyderabad
Hyundai,Third Party,Petrol,5,11396.0,Second Owner,1197,Manual,18.6,81.83,16,Jun,2016,4.5,Kolkata
Maruti,Third Party,Petrol,5,86873.0,First Owner,1373,Automatic,19.12,91.1,15,Jun,2015,5.79,Mumbai
Maruti,Third Party,Diesel,5,55261.0,First Owner,1248,Manual,22.9,74.0,14,Jun,2012,4.02,Mumbai
Hyundai,Third Party,Petrol,5,35000.0,First Owner,1197,Manual,19.1,82.0,16,Jun,2018,4.5,Ahmedabad
Hyundai,Others,Petrol,5,23072.0,First Owner,1197,Manual,18.6,81.86,15,Feb,2020,6.5,Hyderabad
Hyundai,Third Party,Petrol,5,67539.0,Second Owner,1591,Manual,17.7,121.3,16,Feb,2018,6.95,Ahmedabad
Maruti,Third Party,Petrol,5,120000.0,Second Owner,998,Manual,18.9,67.1,13,Jun,2018,1.25,Jaipur
Hyundai,Comprehensive,Diesel,5,83000.0,First Owner,1582,Manual,22.32,126.32,16,Jul,2013,5.11,Ahmedabad
Maruti,Comprehensive,Petrol,5,31924.0,First Owner,998,Automatic,23.1,67.04,16,Jun,2015,4.19,Jaipur
Hyundai,Comprehensive,Petrol,5,19104.0,Second Owner,1197,Automatic,18.9,81.86,14,Jun,2017,6.25,Bangalore
Maruti,Third Party,Petrol,5,81374.0,Second Owner,998,Automatic,23.1,67.04,16,Jun,2019,4.6,Hyderabad
Maruti,Third Party,Petrol,5,52107.0,First Owner,998,Manual,21.79,67.05,16,Jun,2020,5.48,Jaipur
Others,Others,Diesel,5,35344.0,First Owner,1248,Manual,20.3,75.0,14,Jan,2014,2.5,Mumbai
Honda,Third Party,Diesel,5,90000.0,First Owner,1498,Manual,25.8,98.6,14,Jun,2018,7.5,Hyderabad
Maruti,Others,Petrol,5,29510.0,Second Owner,1462,Manual,18.55,103.25,16,Jun,2020,10.73,Delhi
Toyota,Third Party,Petrol,5,58496.0,First Owner,1197,Manual,21.01,81.8,16,Jun,2021,8.3,Jaipur
Renault,Third Party,Diesel,5,90000.0,First Owner,1461,Manual,20.45,83.8,16,Jun,2018,4.03,Agra
Tata,Third Party,Petrol,5,19115.0,First Owner,1199,Manual,19.33,86.83,16,Jun,2022,7.36,Ahmedabad
Maruti,Comprehensive,Petrol,5,39455.0,First Owner,1197,Manual,21.21,81.8,15,Jun,2019,7.39,Delhi
Maruti,Third Party,Diesel,5,110000.0,Second Owner,1248,Manual,23.4,74.0,14,Jun,2018,4.4,Jaipur
Maruti,Comprehensive,Diesel,5,62000.0,First Owner,1498,Manual,26.32,93.87,15,May,2018,7.8,Ahmedabad
Honda,Third Party,Petrol,5,77095.0,First Owner,1497,Manual,16.8,116.3,15,Jun,2012,5.61,Bangalore
Hyundai,Third Party,Petrol,5,65025.0,Third or More Owners,1197,Manual,20.36,78.9,13,Oct,2012,1.64,Delhi
Hyundai,Comprehensive,Petrol,5,70000.0,Third or More Owners,1797,Automatic,14.5,147.5,16,Aug,2014,5.0,Mumbai
Maruti,Comprehensive,Petrol,5,46021.0,Second Owner,1197,Manual,18.6,85.8,14,Aug,2014,3.35,Kolkata
Hyundai,Comprehensive,Diesel,5,36836.0,First Owner,1493,Manual,23.7,98.6,16,Aug,2021,12.5,Jaipur
Toyota,Third Party,Diesel,8,180000.0,First Owner,2494,Manual,12.8,101.59817658967516,15,Jun,2018,4.25,Agra
Maruti,Third Party,Petrol,5,50000.0,First Owner,796,Manual,19.7,46.3,12,Jun,2018,1.5,Ahmedabad
Maruti,Comprehensive,Petrol,5,21305.0,Second Owner,998,Automatic,23.1,67.04,16,Jun,2017,5.36,Bangalore
Maruti,Third Party,Diesel,5,83108.0,First Owner,1248,Manual,28.09,88.5,16,Jun,2017,5.49,Delhi
Toyota,Comprehensive,Diesel,7,71000.0,First Owner,2755,Automatic,11.36,171.5,17,Nov,2019,26.5,Hyderabad
Hyundai,Comprehensive,Petrol,5,38534.0,Second Owner,1197,Manual,20.14,81.86,14,Jun,2018,6.3,Bangalore
Maruti,Not Available,Diesel,5,54546.0,Second Owner,1248,Manual,24.3,88.5,16,Nov,2018,7.0,Hyderabad
Maruti,Comprehensive,Petrol,5,24644.0,First Owner,1197,Manual,21.4,83.1,16,Jun,2019,7.39,Delhi
Tata,Third Party,Petrol,5,27293.0,First Owner,1199,Manual,23.84,84.0,14,Jun,2017,5.02,Bangalore
BMW,Not Available,Diesel,5,34343.0,First Owner,1995,Automatic,20.68,188.0,17,Sept,2018,25.99,Delhi
Honda,Comprehensive,Petrol,5,25109.0,First Owner,1199,Automatic,19.0,88.7,15,Jun,2017,6.4,Delhi
Maruti,Third Party,Diesel,7,55000.0,First Owner,1248,Manual,24.52,88.5,16,Jun,2016,6.5,Kolkata
BMW,Comprehensive,Diesel,5,21000.0,First Owner,1995,Automatic,20.37,187.74,18,Jun,2015,23.5,Delhi
Tata,Third Party,Petrol,5,20866.0,First Owner,1199,Automatic,23.84,83.83,14,Jun,2018,5.91,Bangalore
Honda,Comprehensive,Diesel,5,49647.0,First Owner,1498,Manual,25.5,98.6,16,Jun,2018,9.31,Pune
Ford,Third Party,Petrol,5,47555.0,First Owner,1499,Manual,15.85,110.4,16,Jan,2017,5.45,Kolkata
Others,Third Party,Petrol,5,100000.0,Second Owner,1599,Manual,14.7,104.0,14,Jun,2018,0.85,Bangalore
Others,Third Party,Petrol,5,30000.0,First Owner,1198,Manual,20.63,67.0,16,Jun,2018,3.0,Ahmedabad
Ford,Third Party,Diesel,5,75772.0,Second Owner,1498,Manual,22.7,89.84,16,Oct,2013,3.33,Delhi
Tata,Comprehensive,Petrol,5,17894.0,First Owner,1199,Manual,20.3,84.0,15,Jun,2020,6.72,Delhi
Ford,Comprehensive,Diesel,5,52264.0,First Owner,1498,Manual,23.0,98.96,16,Aug,2018,6.1,Delhi
Maruti,Third Party,Petrol,5,40191.0,Second Owner,1197,Automatic,21.4,83.1,16,Jun,2017,5.52,Delhi
Mercedes-Benz,Comprehensive,Petrol,4,6000.0,First Owner,3982,Automatic,19.43998454264412,496.17,19,Jun,2022,2.83,Delhi
Skoda,Comprehensive,Petrol,5,10863.0,First Owner,1498,Automatic,18.41,147.52,16,Jun,2022,17.11,Hyderabad
Hyundai,Third Party,Petrol,5,64740.0,First Owner,1197,Manual,18.9,82.0,16,Jun,2016,3.46,Kolkata
Honda,Comprehensive,Petrol,5,48000.0,First Owner,1198,Manual,18.0,86.7,16,Oct,2013,2.3,Kolkata
BMW,Third Party,Diesel,5,86860.0,First Owner,1995,Automatic,20.68,188.0,17,Aug,2019,27.5,Pune
Maruti,Comprehensive,Petrol,5,39292.0,First Owner,998,Manual,23.1,67.04,16,Jun,2018,4.47,Ahmedabad
Maruti,Comprehensive,Petrol,5,39700.0,First Owner,1462,Automatic,20.28,103.25,15,Jun,2019,8.16,Bangalore
Hyundai,Third Party,Petrol,5,55050.0,First Owner,1197,Automatic,18.9,82.0,14,Sept,2015,5.75,Hyderabad
Hyundai,Others,Petrol,5,14724.0,First Owner,1591,Manual,17.0,121.3,16,Oct,2017,7.0,Mumbai
Others,Comprehensive,Petrol,5,32911.0,Second Owner,1353,Automatic,16.2,138.0,17,Jun,2019,15.36,Bangalore
Maruti,Not Available,Petrol,5,38570.0,First Owner,998,Manual,18.9,67.1,14,Aug,2012,1.7,Kolkata
Hyundai,Comprehensive,Diesel,5,98053.0,Second Owner,1396,Manual,22.54,88.73,16,Jun,2015,4.46,Delhi
Toyota,Not Available,Petrol,5,109863.0,First Owner,1496,Manual,17.6,88.73,15,Mar,2011,4.0,Bangalore
Others,Comprehensive,Petrol,5,22066.0,First Owner,2894,Automatic,19.43998454264412,375.48,20,Apr,2021,95.0,Kolkata
Maruti,Comprehensive,Petrol,7,60000.0,Second Owner,1462,Automatic,17.99,103.26,16,Nov,2018,8.45,Bangalore
Maruti,Comprehensive,Petrol,5,23000.0,First Owner,1197,Automatic,20.52,81.8,16,Aug,2021,6.4,Mumbai
Hyundai,Comprehensive,Petrol,5,33527.0,First Owner,1197,Automatic,18.9,81.86,14,Jun,2018,5.8,Mumbai
Maruti,Comprehensive,Petrol,5,58431.0,First Owner,1197,Manual,21.21,81.8,16,Jun,2015,5.65,Bangalore
Mahindra,Comprehensive,Petrol,5,18693.0,First Owner,1197,Manual,17.0,108.6,16,Jun,2022,11.04,Hyderabad
Maruti,Third Party,Petrol,5,51250.0,First Owner,1197,Automatic,21.21,81.8,16,Jun,2018,7.22,Hyderabad
Maruti,Third Party,Diesel,5,59110.0,First Owner,1248,Manual,24.3,88.5,16,Jun,2019,9.62,Mumbai
Maruti,Third Party,Petrol,5,30671.0,First Owner,998,Manual,23.95,67.05,16,Jun,2015,3.61,Bangalore
Maruti,Third Party,Petrol,5,83788.0,First Owner,998,Manual,19.0,66.1,13,Jun,2012,2.64,Delhi
Hyundai,Comprehensive,Petrol,5,22509.0,First Owner,1086,Manual,20.3,68.0,16,Jun,2019,4.76,Kolkata
Maruti,Comprehensive,CNG,5,61680.0,First Owner,998,Manual,33.54,67.04,16,Apr,2016,4.1,Pune
Hyundai,Third Party,Petrol,5,39854.0,First Owner,1086,Manual,20.3,68.07,16,Feb,2021,5.0,Ahmedabad
Maruti,Comprehensive,Petrol,5,39000.0,First Owner,1462,Manual,21.56,103.25,15,Jun,2017,7.25,Delhi
Maruti,Comprehensive,Petrol,5,76637.0,First Owner,1373,Manual,20.73,91.1,16,May,2017,4.5,Kolkata
Others,Comprehensive,Diesel,5,133818.0,First Owner,1461,Manual,21.64,84.8,14,Mar,2014,2.5,Jaipur
Renault,Third Party,Petrol,5,15000.0,First Owner,999,Manual,21.74,67.0,16,Jun,2018,5.0,Kolkata
Hyundai,Third Party,Petrol,5,58999.0,First Owner,1197,Manual,20.36,78.9,13,Jun,2012,3.46,Hyderabad
Maruti,Third Party,Petrol,5,37207.0,First Owner,1197,Automatic,21.21,81.8,15,Jun,2018,6.65,Delhi
Maruti,Third Party,Petrol,5,21315.0,Second Owner,1197,Manual,22.0,81.8,16,Jun,2014,4.02,Kolkata
Hyundai,Third Party,Petrol,5,40000.0,First Owner,998,Automatic,18.15,118.35,16,Mar,2019,9.25,Kolkata
Maruti,Not Available,Petrol,5,4589.0,Second Owner,1462,Manual,17.03,103.26,16,Jan,2021,6.6,Delhi
Maruti,Third Party,Petrol,5,120000.0,Second Owner,998,Manual,23.1,67.04,16,Jun,2018,3.5,Agra
Mahindra,Third Party,Diesel,7,50000.0,First Owner,2179,Manual,15.1,152.87,16,Jun,2018,13.5,Jaipur
Volkswagen,Third Party,Diesel,5,78000.0,Second Owner,1598,Manual,20.54,103.6,15,Nov,2013,4.25,Mumbai
Maruti,Third Party,Petrol,5,77288.0,First Owner,1197,Manual,21.21,81.8,16,Jun,2019,7.02,Bangalore
Maruti,Third Party,CNG,5,40732.0,First Owner,998,Manual,34.05,55.92,16,Jun,2022,6.93,Delhi
Honda,Comprehensive,Petrol,5,28000.0,First Owner,1497,Manual,17.8,117.3,15,Dec,2017,8.0,Jaipur
Maruti,Third Party,Petrol,5,18308.0,First Owner,998,Manual,20.51,67.04,16,Jun,2014,3.9,Bangalore
Hyundai,Not Available,Diesel,5,29925.0,First Owner,1995,Automatic,15.38,182.37,18,Jun,2021,22.0,Jaipur
Tata,Comprehensive,Petrol,5,43385.0,First Owner,1199,Manual,19.33,86.83,16,Jun,2021,9.87,Mumbai
Tata,Third Party,Diesel,5,231200.0,First Owner,1248,Manual,21.12,88.8,15,Mar,2012,1.5,Ahmedabad
Hyundai,Third Party,Petrol,5,77934.0,First Owner,1197,Automatic,18.9,81.86,16,Jun,2018,4.69,Pune
Others,Comprehensive,Diesel,5,40330.0,First Owner,1493,Manual,20.8,113.43,16,Jun,2019,12.56,Pune
Others,Third Party,Petrol,5,49710.0,Second Owner,1368,Automatic,16.0,160.77,18,Feb,2019,13.0,Delhi
Renault,Third Party,Petrol,5,8288.0,First Owner,999,Automatic,24.04,67.0,16,Jun,2020,5.41,Mumbai
Maruti,Third Party,Petrol,5,30000.0,Second Owner,998,Manual,20.51,67.04,16,Jun,2018,1.56,Kolkata
Tata,Third Party,Petrol,5,21878.0,First Owner,1198,Automatic,17.0,108.5,16,Dec,2019,9.6,Bangalore
Maruti,Third Party,Petrol,5,70000.0,Second Owner,1197,Manual,16.6,8.0,14,Jun,2018,2.2,Bangalore
Mahindra,Third Party,Diesel,7,25000.0,First Owner,2179,Manual,15.1,152.87,17,Jun,2018,17.0,Pune
Maruti,Third Party,Diesel,5,54230.0,First Owner,1248,Automatic,24.3,88.5,16,Jun,2019,10.89,Hyderabad
Renault,Third Party,Petrol,7,11192.0,First Owner,999,Manual,20.0,71.01,16,Jun,2022,7.85,Delhi
Maruti,Third Party,Petrol,5,110000.0,First Owner,1197,Manual,18.5,85.8,16,Jun,2018,1.95,Mumbai
Renault,Others,Petrol,5,8501.0,First Owner,999,Manual,19.17,98.63,16,Jun,2022,9.4,Hyderabad
Hyundai,Third Party,Diesel,5,107790.0,First Owner,1582,Automatic,17.01,126.2,17,Aug,2018,13.25,Hyderabad
Hyundai,Third Party,Petrol,5,90000.0,First Owner,814,Manual,21.1,55.2,16,Jun,2018,2.0,Ahmedabad
Mahindra,Not Available,Diesel,7,47139.0,First Owner,1497,Manual,17.3,121.0,16,Nov,2019,8.5,Mumbai
Maruti,Not Available,Petrol,5,77201.0,First Owner,1462,Automatic,20.28,103.25,16,Nov,2018,7.0,Jaipur
Others,Comprehensive,Diesel,7,45000.0,First Owner,1999,Automatic,12.81,148.31,18,Jul,2019,39.85,Delhi
Others,Comprehensive,Diesel,5,65000.0,First Owner,1968,Automatic,14.16,174.3,17,Aug,2014,24.45,Bangalore
Mahindra,Comprehensive,Diesel,7,30000.0,First Owner,1493,Manual,16.0,74.96,16,Aug,2020,8.39,Kolkata
Maruti,Comprehensive,Petrol,5,43000.0,First Owner,1197,Manual,18.6,85.8,14,May,2016,3.59,Kolkata
Hyundai,Comprehensive,Petrol,5,23175.0,Second Owner,998,Automatic,18.15,118.35,16,Jul,2020,12.5,Bangalore
Hyundai,Third Party,Petrol,5,63673.0,First Owner,1197,Manual,18.9,82.0,16,Jun,2014,4.38,Hyderabad
Maruti,Not Available,Diesel,5,185398.0,First Owner,1248,Manual,28.4,74.02,16,Sept,2017,6.7,Hyderabad
Maruti,Others,Petrol,5,19473.0,First Owner,998,Manual,21.63,67.05,16,Oct,2020,5.0,Ahmedabad
Maruti,Third Party,Petrol,5,76617.0,First Owner,998,Manual,18.9,67.1,14,Jun,2013,2.55,Kolkata
Skoda,Comprehensive,Petrol,5,45173.0,First Owner,999,Manual,18.97,108.62,15,Jun,2020,8.93,Delhi
Mahindra,Third Party,Diesel,7,7100.0,First Owner,1493,Manual,17.29,100.0,15,Jun,2022,11.37,Bangalore
Hyundai,Comprehensive,Petrol,5,30109.0,First Owner,1197,Manual,20.5,81.86,15,Jun,2020,7.69,Ahmedabad
Hyundai,Comprehensive,Petrol,5,32610.0,Second Owner,814,Manual,21.1,55.2,16,Sept,2015,2.8,Hyderabad
Skoda,Not Available,Diesel,5,64880.0,Second Owner,1598,Manual,20.5,103.5,14,Oct,2014,3.73,Mumbai
